Wavelength(m)	n	k
# material: BaTiO3
# source: S.H. Wemple, M. Didomenico Jr., I. Camlibel. Dielectric and optical properties of melt-grown BaTiO3. J. Phys. Chem. Solids 29, 1797-1803 (1968)
# conditions: Ordinary ray (o). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/BaTiO3/nk/Wemple-o.yml
# type: formula 1
# note: dispersion formula sampled at 5000 points; k set to 0
# range: 4.0000e-07 - 7.0000e-07 m
# converted: 2026-07-31 by tools/convert_refractiveindex_info.py (wavelength um -> m)
4.421284e-07	2.57208	0
4.421884e-07	2.57198	0
4.422484e-07	2.57188	0
4.423085e-07	2.57178	0
4.423685e-07	2.57168	0
4.424285e-07	2.57157	0
4.424885e-07	2.57147	0
4.425485e-07	2.57137	0
4.426085e-07	2.57127	0
4.426685e-07	2.57117	0
4.427285e-07	2.57107	0
4.427886e-07	2.57097	0
4.428486e-07	2.57087	0
4.429086e-07	2.57077	0
4.429686e-07	2.57067	0
4.430286e-07	2.57057	0
4.430886e-07	2.57047	0
4.431486e-07	2.57037	0
4.432086e-07	2.57027	0
4.432687e-07	2.57017	0
4.433287e-07	2.57007	0
4.433887e-07	2.56997	0
4.434487e-07	2.56987	0
4.435087e-07	2.56977	0
4.435687e-07	2.56967	0
4.436287e-07	2.56957	0
4.436887e-07	2.56947	0
4.437487e-07	2.56937	0
4.438088e-07	2.56927	0
4.438688e-07	2.56917	0
4.439288e-07	2.56907	0
4.439888e-07	2.56897	0
4.440488e-07	2.56887	0
4.441088e-07	2.56877	0
4.441688e-07	2.56867	0
4.442288e-07	2.56857	0
4.442889e-07	2.56848	0
4.443489e-07	2.56838	0
4.444089e-07	2.56828	0
4.444689e-07	2.56818	0
4.445289e-07	2.56808	0
4.445889e-07	2.56798	0
4.446489e-07	2.56788	0
4.447089e-07	2.56778	0
4.447690e-07	2.56768	0
4.448290e-07	2.56759	0
4.448890e-07	2.56749	0
4.449490e-07	2.56739	0
4.450090e-07	2.56729	0
4.450690e-07	2.56719	0
4.451290e-07	2.56709	0
4.451890e-07	2.56699	0
4.452490e-07	2.5669	0
4.453091e-07	2.5668	0
4.453691e-07	2.5667	0
4.454291e-07	2.5666	0
4.454891e-07	2.5665	0
4.455491e-07	2.56641	0
4.456091e-07	2.56631	0
4.456691e-07	2.56621	0
4.457291e-07	2.56611	0
4.457892e-07	2.56601	0
4.458492e-07	2.56592	0
4.459092e-07	2.56582	0
4.459692e-07	2.56572	0
4.460292e-07	2.56562	0
4.460892e-07	2.56553	0
4.461492e-07	2.56543	0
4.462092e-07	2.56533	0
4.462693e-07	2.56523	0
4.463293e-07	2.56514	0
4.463893e-07	2.56504	0
4.464493e-07	2.56494	0
4.465093e-07	2.56484	0
4.465693e-07	2.56475	0
4.466293e-07	2.56465	0
4.466893e-07	2.56455	0
4.467493e-07	2.56446	0
4.468094e-07	2.56436	0
4.468694e-07	2.56426	0
4.469294e-07	2.56417	0
4.469894e-07	2.56407	0
4.470494e-07	2.56397	0
4.471094e-07	2.56388	0
4.471694e-07	2.56378	0
4.472294e-07	2.56368	0
4.472895e-07	2.56359	0
4.473495e-07	2.56349	0
4.474095e-07	2.56339	0
4.474695e-07	2.5633	0
4.475295e-07	2.5632	0
4.475895e-07	2.5631	0
4.476495e-07	2.56301	0
4.477095e-07	2.56291	0
4.477696e-07	2.56282	0
4.478296e-07	2.56272	0
4.478896e-07	2.56262	0
4.479496e-07	2.56253	0
4.480096e-07	2.56243	0
4.480696e-07	2.56234	0
4.481296e-07	2.56224	0
4.481896e-07	2.56215	0
4.482496e-07	2.56205	0
4.483097e-07	2.56195	0
4.483697e-07	2.56186	0
4.484297e-07	2.56176	0
4.484897e-07	2.56167	0
4.485497e-07	2.56157	0
4.486097e-07	2.56148	0
4.486697e-07	2.56138	0
4.487297e-07	2.56129	0
4.487898e-07	2.56119	0
4.488498e-07	2.5611	0
4.489098e-07	2.561	0
4.489698e-07	2.56091	0
4.490298e-07	2.56081	0
4.490898e-07	2.56072	0
4.491498e-07	2.56062	0
4.492098e-07	2.56053	0
4.492699e-07	2.56043	0
4.493299e-07	2.56034	0
