Wavelength(m)	n	k
# material: CaF2
# source: Material_data set, optprop_CaF2.m
# model: Brendel-Bormann oscillators, sampled onto this grid
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
3.674362e-07	1.34918	1.0487e-06
3.680341e-07	1.34915	1.05548e-06
3.686330e-07	1.34911	1.06232e-06
3.692329e-07	1.34908	1.06921e-06
3.698338e-07	1.34904	1.07615e-06
3.704356e-07	1.349	1.08314e-06
3.710384e-07	1.34896	1.09019e-06
3.716422e-07	1.34893	1.09729e-06
3.722470e-07	1.34889	1.10444e-06
3.728527e-07	1.34885	1.11164e-06
3.734595e-07	1.34881	1.1189e-06
3.740672e-07	1.34878	1.12622e-06
3.746759e-07	1.34874	1.13359e-06
3.752857e-07	1.3487	1.14101e-06
3.758964e-07	1.34866	1.1485e-06
3.765081e-07	1.34862	1.15604e-06
3.771207e-07	1.34858	1.16364e-06
3.777344e-07	1.34854	1.17129e-06
3.783491e-07	1.3485	1.179e-06
3.789648e-07	1.34846	1.18678e-06
3.795815e-07	1.34843	1.19461e-06
3.801992e-07	1.34839	1.2025e-06
3.808179e-07	1.34835	1.21046e-06
3.814376e-07	1.3483	1.21847e-06
3.820583e-07	1.34826	1.22655e-06
3.826800e-07	1.34822	1.23469e-06
3.833028e-07	1.34818	1.24289e-06
3.839265e-07	1.34814	1.25116e-06
3.845513e-07	1.3481	1.25949e-06
3.851771e-07	1.34806	1.26788e-06
3.858039e-07	1.34802	1.27635e-06
3.864317e-07	1.34797	1.28487e-06
3.870605e-07	1.34793	1.29347e-06
3.876904e-07	1.34789	1.30213e-06
3.883213e-07	1.34785	1.31085e-06
3.889532e-07	1.3478	1.31965e-06
3.895861e-07	1.34776	1.32852e-06
3.902201e-07	1.34772	1.33745e-06
3.908551e-07	1.34767	1.34646e-06
3.914912e-07	1.34763	1.35554e-06
3.921282e-07	1.34759	1.36469e-06
3.927663e-07	1.34754	1.37391e-06
3.934055e-07	1.3475	1.38321e-06
3.940457e-07	1.34745	1.39257e-06
3.946869e-07	1.34741	1.40202e-06
3.953292e-07	1.34736	1.41154e-06
3.959725e-07	1.34732	1.42113e-06
3.966169e-07	1.34727	1.43081e-06
3.972623e-07	1.34723	1.44055e-06
3.979088e-07	1.34718	1.45038e-06
3.985563e-07	1.34714	1.46029e-06
3.992048e-07	1.34709	1.47028e-06
3.998545e-07	1.34704	1.48034e-06
4.005052e-07	1.347	1.49049e-06
4.011569e-07	1.34695	1.50072e-06
4.018097e-07	1.3469	1.51104e-06
4.024636e-07	1.34685	1.52144e-06
4.031185e-07	1.3468	1.53192e-06
4.037745e-07	1.34676	1.54249e-06
4.044316e-07	1.34671	1.55314e-06
4.050897e-07	1.34666	1.56388e-06
4.057489e-07	1.34661	1.57471e-06
4.064092e-07	1.34656	1.58563e-06
4.070705e-07	1.34651	1.59664e-06
4.077329e-07	1.34646	1.60774e-06
4.083964e-07	1.34641	1.61893e-06
4.090610e-07	1.34636	1.63021e-06
4.097267e-07	1.34631	1.64158e-06
4.103934e-07	1.34626	1.65305e-06
4.110613e-07	1.34621	1.66462e-06
4.117302e-07	1.34616	1.67628e-06
4.124002e-07	1.34611	1.68804e-06
4.130713e-07	1.34605	1.6999e-06
4.137435e-07	1.346	1.71186e-06
4.144168e-07	1.34595	1.72391e-06
4.150912e-07	1.3459	1.73607e-06
4.157666e-07	1.34584	1.74833e-06
4.164432e-07	1.34579	1.7607e-06
4.171209e-07	1.34574	1.77317e-06
4.177997e-07	1.34568	1.78574e-06
