Wavelength(m)	n	k
# material: Au
# source: lab MATLAB library, optprop_Au_Palik.m (inline Drude fit)
# model: eps = 1 - wp^2/(w^2 + i*Gamma*w), wp = 2pi*1.85e15, Gamma = 2pi*14.5355e12
# note: free-electron Drude only, no interband term; unreliable below roughly 1 um
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-07-31 by tools/convert_matlab_optprop.py
9.643958e-06	12.2905	55.2841
9.688517e-06	12.3914	55.5057
9.733282e-06	12.4929	55.7278
9.778254e-06	12.5952	55.9506
9.823433e-06	12.6982	56.174
9.868822e-06	12.802	56.398
9.914420e-06	12.9065	56.6227
9.960229e-06	13.0117	56.848
1.000625e-05	13.1177	57.0739
1.005248e-05	13.2245	57.3004
1.009893e-05	13.332	57.5276
1.014559e-05	13.4402	57.7554
1.019247e-05	13.5493	57.9838
1.023956e-05	13.6591	58.2129
1.028687e-05	13.7696	58.4425
1.033440e-05	13.881	58.6728
1.038215e-05	13.9931	58.9037
1.043012e-05	14.106	59.1352
1.047831e-05	14.2197	59.3673
1.052673e-05	14.3342	59.6001
1.057536e-05	14.4494	59.8334
1.062423e-05	14.5655	60.0674
1.067332e-05	14.6824	60.3019
1.072263e-05	14.8	60.5371
1.077217e-05	14.9185	60.7729
1.082195e-05	15.0378	61.0093
1.087195e-05	15.1579	61.2463
1.092218e-05	15.2788	61.4839
1.097265e-05	15.4005	61.7221
1.102334e-05	15.5231	61.9608
1.107428e-05	15.6465	62.2002
1.112544e-05	15.7707	62.4402
1.117685e-05	15.8958	62.6808
1.122849e-05	16.0217	62.9219
1.128037e-05	16.1484	63.1637
1.133249e-05	16.276	63.406
1.138485e-05	16.4044	63.649
1.143745e-05	16.5337	63.8925
1.149030e-05	16.6639	64.1365
1.154339e-05	16.7949	64.3812
1.159673e-05	16.9267	64.6264
1.165031e-05	17.0594	64.8723
1.170414e-05	17.193	65.1186
1.175821e-05	17.3275	65.3656
1.181254e-05	17.4628	65.6131
1.186712e-05	17.5991	65.8612
1.192195e-05	17.7362	66.1099
1.197704e-05	17.8741	66.3591
1.203238e-05	18.013	66.6089
1.208797e-05	18.1528	66.8592
1.214382e-05	18.2934	67.1101
1.219993e-05	18.435	67.3616
1.225630e-05	18.5774	67.6135
1.231293e-05	18.7208	67.8661
1.236982e-05	18.865	68.1192
1.242697e-05	19.0102	68.3728
1.248439e-05	19.1563	68.627
1.254208e-05	19.3033	68.8817
1.260002e-05	19.4512	69.1369
1.265824e-05	19.6	69.3927
1.271673e-05	19.7498	69.649
1.277549e-05	19.9005	69.9058
1.283451e-05	20.0521	70.1632
1.289381e-05	20.2046	70.4211
1.295339e-05	20.3581	70.6795
1.301324e-05	20.5125	70.9384
